Vegane Lauchcremesuppe (Gl,So,Sl,Ge)Geschmorte Kohlroulade (Gl,S,We) mit BratensauceKartoffeln dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)Fruchtjoghurt Waldfrucht-Heidelbeer (1,La)Dessert	378	2.6
Schnitzel auf Weizenbasis (Gl,We) mit Zwiebel-Senfsauce (So,Sf) und Kartoffeln und Rahmkohlrabi (So)	378	3.2
gegrilltes Schweinesteak (S) mit Schmorzwiebeln und Baguettebrötchen (Gl,We,Ro)	339	2.0
Sojageschnetzeltes "Indische Art" (So) mit Vollkornreis	235	2.3
mit Nachos zur Wahl mit Tomatensalsa mit Schmand (La)	105	1.0
"Falafel", Kichererbsenbällchen (Gl,We) mit Knoblauchmayonnaise (Sf) mit Gemüsereis (Sl) dazu ein gemischter Salat zur Wahl mit French Dressing (Sf)	378	4.1
Lauchcremesuppe (Gl,So,Sl,Ge)	72	1.2
marinierte Hähnchenbruststreifen (Gl,So,G,We)	148	1.0
oder marinierter Soja mit Chili und Minze (So)	85	4.3
Vollkornpenne (Gl,We) mit Sauce Bolognese (Sl,R)	250	2.4
Reis oder Broccoligemüse	72	1.8
marinierte Hähnchenbruststreifen (Gl,So,G,We)	148	2.1
Falafelspieß vom Grill (Gl,We) dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)	358	1.9
marinierte Hähnchenbruststreifen (Gl,So,G,We)	106	2.1
Rahmkohlrabi (So)	72	1.3
Hausgemachter Badischer Kartoffeleintopf (So,Sl)	223	3.9
Gemüseeintopf mit Hülsenfrüchten und roten Linsen (Se)	223	3.2
Maccaroni ´n Cheese (Gl,La,Sf,We) mit Käsesauce (2,Ei,La)	250	2.0
Vollkorn-Boccolini (Gl,We) oder Tomatensauce (2) oder Erbsen und Möhren	72	1.5
6 gebackene Fischstäbchen (Gl,Fi,We) mit Kartoffel-Gurken-Radieschen-Salat (2,So,Sf) dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)	378	3.6
Gebratenes Schweinenackensteak vom Grill mit Schmorzwiebeln (Gl,S,We)Baguettebrötchen (Gl,We,Ro)	357	1.8
Veganer Jackfrucht BBQ Burger (Gl,Se,We,Ro,Ge,Haf) mit veganer Joppiesauce (Sf) mit Nachos	369	2.9
Broccolirahmsuppe (So)Vischstäbchen auf Weizenbasis (Gl,We,Haf) mit Kartoffel-Gurken-Radieschen-Salat (2,So,Sf) dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)DessertFruchtjoghurt Pfirsich (La)	378	4.9
Hausgemachter Badischer Kartoffeleintopf (So,Sl)	223	2.2
Cannelloni mit Rindfleisch gefüllt (1,Gl,Ei,Sl,R,We) und Tomatensauce (2)	250	4.2
Kartoffeln oder Romanesco	72	1.0
gegrilltes Schweinesteak (S) mit Schmorzwiebeln und Baguettebrötchen (Gl,We,Ro)	339	3.9
Hamburger Pannfisch (Fi,La,Sf) mit feiner Dill-Senfsauce (5,So,Sf,Sw) und Kartoffeln	396	2.6
Lauchcremesuppe (Gl,So,Sl,Ge)Gebratenes Seelachsfilet (Fi) an Möhren-Ingwer-Rahmgemüse (So)KartoffelnDessertFruchtjoghurt Waldfrucht-Heidelbeer (1,La)	378	3.9
Ungarisches Rindergulasch (5,Sw,R) mit Penne Rigate - Pastasorte (Gl,We)	399	4.5
mit Nachos zur Wahl mit Tomatensalsa mit Schmand (La)	105	1.0
Maccaroni ´n Cheese (Gl,La,Sf,We) mit Käsesauce (2,Ei,La)	274	3.6
Tagessalat oder Weißkrautsalat mit buntem Salat oder Mexikanischer SalatSalat von grünen Bohnen dazu ein gemischter Salat oder Joghurtdressing (La) zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)	72	2.2
Hausgemachter Berliner Erbseneintopf (Sl)	223	2.3
Penne Rigate - Pastasorte (Gl,We) oder Broccoligemüse	72	2.0
Lauchcremesuppe (Gl,So,Sl,Ge)Gebratenes Seelachsfilet (Fi) an Möhren-Ingwer-Rahmgemüse (So)KartoffelnDessertFruchtjoghurt Waldfrucht-Heidelbeer (1,La)	378	3.4
Veganer Eintopf mit Quinoa und Kokosmilch (2,Gl,We)	223	3.0
Paniertes Schweineschnitzel (Gl,Ei,S,We) mit Pilzrahmsauce (La) und Kartoffeln	348	4.0
Quinoaburger vom Grill im Brötchen mit Zwiebeln, Tomaten und Gurken (2,9,Gl,Se,We,Ro,Ge,Haf)	396	4.1
Kartoffeln oder Reis oder Broccoligemüse	72	1.3
Döner vom Hähnchenspieß mit frischem Salattopping (Gl,La,Sl,Sf,G,We,Ro,Ge) dazu Knoblauchsauce (La) oder Joghurtsauce (La)	350	2.9
Falafel - Bowl (6,Gl,We) mit Joghurt-Minz-Dip (So,Sf)	339	3.3
Gebackener Camembert mit Preiselbeeren (Gl,La,We) dazu ein gemischter Salat	344	3.5
Quinoaburger vom Grill im Brötchen mit Zwiebeln, Tomaten und Gurken (2,9,Gl,Se,We,Ro,Ge,Haf)	396	3.1
dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La) Weißkrautsalat	72	2.6
Kartoffelkroketten (Gl,We) inkl. 1 Portion Ketchup (Sl) oder Mayonaise (3,Ei,Sf)	105	1.3
Hausgemachter Grüner Erbseneintopf (Sl)	112	2.8
Süß und saures Tofu mit Ananas (3,Gl,So,Nu,We) mit Gemüsereis (Sl)	271	2.8
Falafel - Bowl (6,Gl,We) mit Joghurt-Minz-Dip (So,Sf)	339	4.4
Kartoffelsalat (2,Gl,Ei,La,Sf,We) oder Karottengemüse	72	1.0
Putenbruststreifen in Kokosmilch mit grünem Curry, Champignons und Frühlingszwiebeln (So,G) und Reis mit buntem Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)	378	4.4
Pulled Pork, verfeinert mit BBQ-Sauce im Burgerbrötchen (Gl,So,Sl,Se,S,We)	390	3.0
Currywurst vom Schwein (3,4,8,So,Se,S) oder Geflügel-Currywurst (Sl,Sf,G) mit Currysauce (1,2,9) und Pommes frites	383	3.8
gebratene Gemüselaibchen (Gl,We)vom Grill mit Paprika Dip (1,2,9,La,Sf) und Fladenbrot (Gl,So,We,Ro,Ge,Haf)	334	3.1
Spiralli (Gl,We) "prosciutto" mit ital. Landschinken und Tomatensugo (2,6,S) in Bechamel (La)	250	4.3
Champignonrahmsuppe (So)Asiatische Nudelsalatbowl mit buntem Gemüse, Teriyakisauce, Sesam und frischem Koriander (Gl,So,Se,We) getoppt mit mini Frikadelle (Gl,Ei,G,We) mit buntem Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)DessertFruchtjoghurt Banane (La)	378	2.7
eine große Portion Pommes Frites inkl. 1 Portion Ketchup (Sl) oder Mayonaise (3,Ei,Sf)	188	1.4
"Gai Pad Prik" mit gegrilltem Gemüse und Tofu (2,Gl,So,We) mit Reis	319	2.8
Schwäbische Spätzle (Gl,Ei,We) verfeinert mit Spinat und Feta (La) und Sahnesauce (Gl,La,Sl,Ge)	263	2.3
Leipziger Allerlei oder Reis	72	1.0
"Chakalaka", bunte  Gemüsepfanne (Gl,Sl,Ge) und Reis	268	3.2
Kartoffeln oder Reis oder Leipziger Allerlei	72	1.8
Hausgemachter Grüner Erbseneintopf (Sl)	223	3.3
Gebratenes Blumenkohl-Käsemedaillon (Gl,La,We) mit Ratatouille - Kartoffelgemüse	304	1.4
Bockwurst (2,3,8,S,R) Rindswurst (2,3,8,La,Sl,Sf,R)	117	2.0
oder Vollkornreis oder Grüne Bohnen	72	1.4
Spiralli (Gl,We) "prosciutto" mit ital. Landschinken und Tomatensugo (2,6,S)	250	2.1
Broccolirahmsuppe (So)gebratene Gemüselaibchen (Gl,We) dazu Paprika-Radieschen-Dip (So) oder Reis dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)DessertFruchtjoghurt Banane (La)	378	3.3
Broccoli Ecke (Gl,We,Haf) mit veganer Rahmsauce (So) und Kräuternudeln (Gl,We) dazu Weißkrautsalat	378	2.6
Veganer Jackfrucht BBQ Burger (Gl,Se,We,Ro,Ge,Haf) mit veganer Joppiesauce (Sf)	369	2.6
Auswahl an angemachten Salaten (2,3,9,Gl,Ei,So,La,Sl,Sf,S,R,Ho,We) dazu eine Auswahl an verschiedener Rohkost (9,Sl) sowie eine Auswahl an verschiedenen Toppings (2,3,6,8,Gl,Ei,La,Nu,Sl,Se,S,We,Ro,Wa)Knoblauchbaguette (Gl,La,We,Ro) zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La) oder Joghurtdressing (La)	890	5.0
Hühnerfricassee (gekochtes Hühnchen mit Champignons, Erbsen und Spargel in cremiger Sauce) (5,Gl,So,Sl,Sw,G,Ge) mit Reis dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)	378	3.6
Pulled Pork, verfeinert mit BBQ-Sauce im Burgerbrötchen (Gl,So,Sl,Se,S,We) mit Nachos	390	4.7
Gemüsesuppe (Gl,So,Sl,Ge)Große Frikadelle (Gl,Ei,S,R,We) mit Zwiebel-Senfsauce (So,Sf)Kartoffeln oder Rahmkohlrabi (So)DessertFruchtjoghurt Vanille (La)	378	4.4
Kraut Dog- XXL Hot Dog mit knackigem Kraut und Röstzwiebeln (1,2,3,4,Gl,Ei,So,Sl,Sf,R,We)	346	3.5
eine große Portion Pommes Frites inkl. 1 Portion Ketchup (Sl) oder Mayonaise (3,Ei,Sf)	188	2.5
Tagessalat oder Weißkrautsalat mit buntem Salat oder Mexikanischer SalatSalat von grünen Bohnen dazu ein gemischter Salat oder Joghurtdressing (La) zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)	72	4.4
"Falafel-Döner", Falafel mit frischem Salattopping (Gl,La,We,Ro,Ge) dazu Knoblauchsauce (La) oder Joghurtsauce (La)	350	3.9
Veggi Kraut Dog- XXL Hot Dog mit knackigem Kraut und Röstzwiebeln (1,2,Gl,Ei,So,Sl,Sf,We)	324	2.7
Mexican Wrap mit Salat und Sauerrahm (Gl,La,R,We)	279	3.1
Penne Rigate - Pastasorte (Gl,We) mit Pilzragout (vegan) (So)	270	3.7
Pfannengyros vom Schwein (3,Sl,S) mit Tzaziki (La) dazu Weißkrautsalat und Reis	336	2.0
Jackfruit Bratwurst mit Rotkohl (3,9) und Röstzwiebelpüree (3,Gl,La,We)	378	3.8
dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La) Weißkrautsalat	72	1.3
"Falafel", Kichererbsenbällchen (Gl,We) mit hausgemachter Tomatensalsa (6) oder Reis	355	3.0
Tex Mex Nacho Bowl (3,La)	339	3.9
Curly fries (Gl,We) inkl. 1 Portion Ketchup (Sl) oder Mayonaise (3,Ei,Sf)	105	3.0
Bulgur Buddha Bowl (3,Gl,Se,We)	339	1.0
Lauchcremesuppe (Gl,So,Sl,Ge)	72	1.0
Kürbis-Soja-Bolognese (Gl,So,We) mit Spiralli (Gl,We)	235	2.5
Hausgemachter Linseneintopf (Sl,Sf)	112	1.0
Karotten-Ingwersuppe (So)Bohnen-Zucchini-Chili mit Vollkornreis (Gl,We) getoppt mit Cevapcici auf Weizenbasis mit Beilagensalat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)Fruchtjoghurt Pfirsich (La)Dessert	378	4.1
Auswahl an angemachten Salaten (2,3,9,Gl,Ei,So,La,Sl,Sf,S,R,Ho,We) dazu eine Auswahl an verschiedener Rohkost (9,Sl) sowie eine Auswahl an verschiedenen Toppings (2,3,6,8,Gl,Ei,La,Nu,Sl,Se,S,We,Ro,Wa)Knoblauchbaguette (Gl,La,We,Ro) zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)	890	5.0
Vegane Blumenkohlcremesuppe (So)	72	2.7
Putenbruststreifen in Kokosmilch mit grünem Curry, Champignons und Frühlingszwiebeln (So,G) und Reis mit buntem Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)	378	3.8
Vegane Lahmacun - gefüllte türkische Pizza (Gl,So,We) mit Salatfüllung mit veganem Joghurt-Kräuter-Dip (Gl,So,Sl,Sf,Ge)	414	4.5
Hausgemachter Rheinischer Bauerneintopf (So,Sl)	223	1.6
Pfannengyros vom Schwein (3,Sl,S) mit Tzaziki (La) dazu Weißkrautsalat und Reis	336	3.5
Vollkorn Penne Rigate - Pastasorte (Gl,We) mit Paprika-Sojarahmgulasch (So) und veganem Gurkensalat (Sf)	378	3.4
Pommes frites inkl. 1 Portion Ketchup (Sl) oder Mayonaise (3,Ei,Sf)	105	1.8
Spiralli (Gl,We) "greek style" mit Hirtenkäse und Gemüse (6,La,Sl)	250	2.0
Kraut Dog- XXL Hot Dog mit knackigem Kraut und Röstzwiebeln (1,2,3,4,Gl,Ei,So,Sl,Sf,R,We)	346	4.0
Gebratene Hähnchenbrust (G) vom Grill mit Paprika Dip (1,2,9,La,Sf) und Fladenbrot (Gl,So,We,Ro,Ge,Haf)	364	4.4
Currywurst vom Schwein (3,4,8,So,Se,S) oder Vegane Currywurst (So,Sl) mit Currysauce (1,2,9) und Pommes frites	328	3.0
Paniertes Schnitzel XXL (Gl,S,We)	352	4.0
Quinoa-Reis- Bowl mit Reis, Gurken, Karotten und Radieschen	339	3.8
Penne mit feurigem Tomaten-Mango-Linsenragout (Gl,We)	229	3.0
Bulgur Buddha Bowl (3,Gl,Se,We)	339	3.0
Vegane Lauchcremesuppe (Gl,So,Sl,Ge)Vegan gefüllte Paprikaschote mit BratensauceKartoffeln dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)Fruchtjoghurt Waldfrucht-Heidelbeer (1,La)Dessert	378	3.7
Auswahl an angemachten Salaten (2,3,9,Gl,Ei,So,La,Sl,Sf,S,R,Ho,We) dazu eine Auswahl an verschiedener Rohkost (9,Sl) sowie eine Auswahl an verschiedenen Toppings (2,3,6,8,Gl,Ei,La,Nu,Sl,Se,S,We,Ro,Wa)Knoblauchbaguette (Gl,La,We,Ro) zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La) oder Joghurtdressing (La)	890	5.0
Mainzer Bratwurst (3,S) oder Jackfruit Bratwurst mit Kartoffel-Gurken-Radieschen-Salat (2,So,Sf)	356	2.9
Pfannengyros vom Schwein (3,Sl,S) mit Tzaziki (La) ,Weißkrautsalat und Reis	336	3.9
Erbsen und Möhren	72	2.2
Putenbruststreifen in Kokosmilch mit grünem Curry, Champignons und Frühlingszwiebeln (So,G) und Reis mit buntem Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)	378	3.9
Fränkische Kartoffelsuppe (3,So,La,Sl)Sojafricassee (Sojawürfel mit Champignons, Erbsen und Spargel in cremiger Sauce) (5,Gl,So,Sl,Sw,Ge) oder Reis dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)DessertFruchtjoghurt Erdbeer (La)	378	4.4
Vollkorn Penne Rigate - Pastasorte (Gl,We) mit Basilikumsauce getoppt mit Tofuwürfel (So)	250	2.9
Bulgur-Bowl mit hausgemachter Tomatensalsa (Gl,We) mit hausgemachter Tomatensalsa (6) nach Wahl mit mariniertem Fetakäse (La) oder marinierte Hähnchenstreifen (Gl,So,G,We)	269	2.5
Vegane Lauchcremesuppe (Gl,So,Sl,Ge)	72	1.8
Auswahl an angemachten Salaten (2,3,9,Gl,Ei,So,La,Sl,Sf,S,R,Ho,We) dazu eine Auswahl an verschiedener Rohkost (9,Sl) sowie eine Auswahl an verschiedenen Toppings (2,3,6,8,Gl,Ei,La,Nu,Sl,Se,S,We,Ro,Wa)Knoblauchbaguette (Gl,La,We,Ro) zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)	890	5.0
Vollkornreis oder Grüne Bohnen	72	1.0
Kohlrabi-Kartoffeleintopf (So,Sl)	223	3.2
Döner vom Hähnchenspieß mit frischem Salattopping (Gl,La,Sl,Sf,G,We,Ro,Ge) dazu Knoblauchsauce (La) oder Joghurtsauce (La)	350	3.9
Gemüsebällchen "Köttbullar" (Gl,We) mit veganer Rahmsauce (So) und Reis	281	2.6
Kartoffelkroketten (Gl,We) inkl. 1 Portion Ketchup (Sl) oder Mayonaise (3,Ei,Sf)	105	1.7
Gebratenes Blumenkohl-Käsemedaillon (Gl,La,We) mit Ratatouille - Kartoffelgemüse	304	1.0
Leipziger Allerlei oder Reis	72	2.5
Tex Mex Nacho Bowl (3,La) getoppt mit Tofuwürfel (So) oder getoppt mit Fetakäse (La)	269	2.4
Mainzer Bratwurst (3,S) oder Jackfruit Bratwurst mit Kartoffel-Gurken-Radieschen-Salat (2,So,Sf)	356	4.5
Blumenkohlcremesuppe (So)Paprika-Putenrahmgulasch (So,G)Vollkorn Penne Rigate - Pastasorte (Gl,We) und veganem Gurkensalat (Sf)DessertFruchtjoghurt Pfirsich (La)	378	2.2
Hamburger Pannfisch (Fi,La,Sf) mit feiner Dill-Senfsauce (5,So,Sf,Sw) und Kartoffeln	396	2.7
Maccaroni ´n Cheese (Gl,La,Sf,We) mit Käsesauce (2,Ei,La)	250	4.0
Gemüsesuppe (Gl,So,Sl,Ge)Geflügel-Nuggets (Gl,G,We) mit Knoblauchmayonnaise (Sf) mit Gemüsereis (Sl) dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)DessertFruchtjoghurt Vanille (La)	378	4.2
Broccoli Ecke (Gl,We,Haf) mit veganer Rahmsauce (So) und Kräuternudeln (Gl,We) dazu Weißkrautsalat	378	4.9
dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La) Weißkrautsalat	72	2.8
Spiralli (Gl,We) mit Linsenbolognese (2,Sl)	235	3.2
Sellerierahmsuppe (Gl,So,Sl,Ge)Szegediner Sojagulasch (So)Penne Rigate - Pastasorte (Gl,We) dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)DessertFruchtjoghurt Erdbeer (La)	378	4.3
Veganer-Kartoffel-Blumenkohl-Auflauf mit Kräutersauce (So)	256	3.1
Fully loaded fries "BBQ Pulled Turkey" (La,Sl,G)	367	2.0
Kichererbsen-Kokos-Korma mit Mandelreis (Nu,Man)	265	2.1
Nürn-Burger: Frische Bratwurstschnecke im Laugenbrötchen, Salat (3,Gl,Sl,Sf,S,R,We) und Weißkrautrelish	333	2.6
Hausgemachter Rheinischer Bauerneintopf (So,Sl)	112	1.9
Fränkische Kartoffelsuppe (3,So,La,Sl)	72	2.0
Gebackener Camembert mit Preiselbeeren (Gl,La,We) dazu ein gemischter Salat	344	3.4
Sellerierahmsuppe (Gl,So,Sl,Ge)	72	2.5
Asiatische Nudelsalatbowl mit buntem Gemüse, Teriyakisauce, Sesam und frischem Koriander (Gl,So,Se,We) getoppet mit mini Erbsenfrikadelle (Gl,Sf,We) mit buntem Salat zur Wahl mit French Dressing (Sf)	378	2.0
Gnocchi (Kartoffel-Nudeln) a la romana mit Pilzen und Parmesan (Gl,La,We) und Tomatensauce (2) dazu Speckstreifen (2,S)	250	1.7
Gemüse-Thaicurry mit Kokosmilch und Sojasprossen (So), Mie-Nudeln (Gl,We)	248	1.8
dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La) Weißkrautsalat	72	1.0
Vollkorn-Boccolini (Gl,We) oder Reis oder Erbsen und Möhren	72	1.0
Hausgemachter Berliner Erbseneintopf (Sl)	223	2.4
Kürbis-Soja-Bolognese (Gl,So,We) mit Spiralli (Gl,We)	358	2.9
Penne Rigate - Pastasorte (Gl,We) oder Broccoligemüse	72	2.3
Hamburger Pannfisch (Fi,La,Sf) mit feiner Dill-Senfsauce (5,So,Sf,Sw) und Kartoffeln	396	4.4
Pfannengyros vom Schwein (3,Sl,S) mit Tzaziki (La) und Weißkrautsalat dazu Reis	336	2.0
Knusperfilet auf Jackfruitbasis (Gl,We) an Möhren-Ingwer-Rahmgemüse (So) und Kartoffeln	378	4.7
Blumenkohlcremesuppe (So)	72	1.4
Pfannengyros vom Schwein (3,Sl,S) mit Tzaziki (La) ,Weißkrautsalat und Reis	336	2.8
Hausgemachter Weißer Bohneneintopf (2,Sl)	223	1.0
Gemüsesuppe (Gl,So,Sl,Ge)Geflügel-Nuggets (Gl,G,We) mit Knoblauchmayonnaise (Sf) mit Gemüsereis (Sl) dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)DessertFruchtjoghurt Vanille (La)	378	4.1
Currywurst vom Schwein (3,4,8,So,Se,S) oder Rindscurrywurst (2,3,4,So,Sl,R) oder Vegane Currywurst (So,Sl) mit Kartoffelsalat (2,So,Sf)	340	3.0
Piccata von der Hähnchenbrust (2,Gl,Ei,La,G,We) dazu Vollkorn-Boccolini (Gl,We) und Tomatensauce (2)	346	4.6
Tagessalat oder Weißkrautsalat mit buntem Salat oder Mexikanischer SalatSalat von grünen Bohnen dazu ein gemischter Salat oder Joghurtdressing (La) zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)	72	2.0
Erbsen und Möhren	72	2.2
"Falafel", Kichererbsenbällchen (Gl,We) mit hausgemachter Tomatensalsa (6) und Reis	355	2.0
Vischstäbchen auf Weizenbasis (Gl,We,Haf) mit Kartoffel-Gurken-Radieschen-Salat (2,So,Sf) dazu ein gemischter Salat zur Wahl mit French Dressing (Sf)	378	3.6
hausgemachte Quinoa-Bowl mit Zitronenaioli (Sf) zur Wahl mit Hackfleisch (R) oder Mozzarella (La)	269	1.0
Falafelspieß vom Grill (Gl,We) dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)	358	5.0
Fully loaded fries "BBQ Pulled Turkey" (La,Sl,G)	367	2.6
Penne Rigate - Pastasorte (Gl,We) mit Szegediner Sojagulasch (So) dazu ein gemischter Salat zur Wahl mit French Dressing (Sf)	378	3.4
Fränkische Kartoffelsuppe (3,So,La,Sl)Sojafricassee (Sojawürfel mit Champignons, Erbsen und Spargel in cremiger Sauce) (5,Gl,So,Sl,Sw,Ge) oder Reis dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)DessertFruchtjoghurt Erdbeer (La)	378	3.0
Lauchcremesuppe (Gl,So,Sl,Ge)Gebratenes Seelachsfilet (Fi) an Möhren-Ingwer-Rahmgemüse (So)KartoffelnDessertFruchtjoghurt Waldfrucht-Heidelbeer (1,La)	378	3.6
Asiatische Nudelsalatbowl mit buntem Gemüse, Teriyakisauce, Sesam und frischem Koriander (Gl,So,Se,We) getoppet mit mini Erbsenfrikadelle (Gl,Sf,We) mit buntem Salat zur Wahl mit French Dressing (Sf)	378	1.2
Hühnerfricassee (gekochtes Hühnchen mit Champignons, Erbsen und Spargel in cremiger Sauce) (5,Gl,So,Sl,Sw,G,Ge) mit Reis dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)	378	3.2
Lauchcremesuppe (Gl,So,Sl,Ge)	72	1.3
Frisch gegrillter Hamburger oder (2,9,Gl,Sf,R,We,Ro) oder Chili con Quinoa Burger (2,9,Gl,We,Ro)	397	3.3
Spinatknödel (Gl,Ei,La,We) mit Sahnesauce (Gl,La,Sl,Ge) und Röstzwiebeln (Gl,We)	250	1.4
3 Bärlauchknödel (Gl,Ei,La,We) mit Käsesauce (2,Ei,La)	314	4.1
Kartoffeln oder Romanesco	72	1.7
Orientalische Kichererbsen-Kartoffel Tagine	248	2.5
Vegane Lahmacun - gefüllte türkische Pizza (Gl,So,We) mit Salatfüllung mit veganem Joghurt-Kräuter-Dip (Gl,So,Sl,Sf,Ge)	414	3.8
Veganer-Kartoffel-Blumenkohl-Auflauf mit Kräutersauce (So)	256	4.5
Curly fries (Gl,We) inkl. 1 Portion Ketchup (Sl) oder Mayonaise (3,Ei,Sf)	105	2.4
Spinatknödel (Gl,Ei,La,We) mit Sahnesauce (Gl,La,Sl,Ge) und Röstzwiebeln (Gl,We)	250	3.4
Gemüsesuppe (Gl,So,Sl,Ge)"Falafel", Kichererbsenbällchen (Gl,We) mit Knoblauchmayonnaise (Sf) mit Gemüsereis (Sl) dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)DessertFruchtjoghurt Vanille (La)	378	4.9
Aramäische Rote LinsensuppeSojageschnetzeltes mit Champignons und Weißweinsauce (5,Gl,So,Sl,Sw,Ge) oder Reis dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)DessertFruchtjoghurt Erdbeer (La)	378	3.1
Gebratenes Blumenkohl-Käsemedaillon (Gl,La,We) mit Kräutersauce (Gl,La,Sl,Ge)	232	3.8
Sojageschnetzeltes mit Champignons und Weißweinsauce (5,Gl,So,Sl,Sw,Ge) und Reis dazu ein gemischter Salat zur Wahl mit French Dressing (Sf)	378	4.3
Spiralli (Gl,We) verfeinert mit Paprika, Oliven und Hüttenkäse (3,La) und Tomatensauce (2)	258	3.4
Hausgemachte Käsespätzle (Gl,Ei,La,Sl,We) mit Käsesauce (2,Ei,La)	305	3.9
Veganer Eintopf mit Quinoa und Kokosmilch (2,Gl,We)	112	1.0
Penne Rigate - Pastasorte (Gl,We) mit Szegediner Sojagulasch (So) dazu ein gemischter Salat zur Wahl mit French Dressing (Sf)	378	3.8
Tomatensuppe (2)	72	1.2
Asiatische Nudelsalatbowl mit buntem Gemüse, Teriyakisauce, Sesam und frischem Koriander (Gl,So,Se,We) getoppt mit mini Frikadelle (Gl,Ei,G,We) mit buntem Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)	378	3.1
Große Frikadelle (Gl,Ei,S,R,We) mit Zwiebel-Senfsauce (So,Sf) und Kartoffeln dazu Rahmkohlrabi (So)	378	4.9
Vegan gefüllte Paprikaschote (Gl,Sl,Sf,We) mit Bratensauce und Kartoffeln dazu ein gemischter Salat zur Wahl mit French Dressing (Sf)	378	4.4
Gebratenes Seelachsfilet (Fi) an Möhren-Ingwer-Rahmgemüse (So) und Kartoffeln	378	4.1
Hausgemachte Käsespätzle (Gl,Ei,La,Sl,We) mit Käsesauce (2,Ei,La)	305	2.9
Fränkische Kartoffelsuppe (3,So,La,Sl)Sojafricassee (Sojawürfel mit Champignons, Erbsen und Spargel in cremiger Sauce) (5,Gl,So,Sl,Sw,Ge) oder Reis dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)DessertFruchtjoghurt Erdbeer (La)	378	1.7
eine große Portion Pommes Frites inkl. 1 Portion Ketchup (Sl) oder Mayonaise (3,Ei,Sf)	188	1.0
Piccata vom Buntbarsch (2,Gl,Ei,Fi,La,We) mit Ratatouille - Kartoffelgemüse	250	3.8
Gemüseeintopf mit Hülsenfrüchten und roten Linsen (Se)	112	1.1
Asiatische Nudelsalatbowl mit buntem Gemüse, Teriyakisauce, Sesam und frischem Koriander (Gl,So,Se,We) getoppet mit mini Erbsenfrikadelle (Gl,Sf,We) mit buntem Salat zur Wahl mit French Dressing (Sf)	378	2.7
Gnocchi (Kartoffel-Nudeln) a la romana mit Pilzen und Parmesan (Gl,La,We) mit Tomatensauce (2) und Basilikum-Pesto (2,Ei,La,Nu,Man)	250	2.4
Orientalische Kichererbsen-Kartoffel Tagine	248	3.9
oder Hähnchenkepab (G)	106	3.7
Spiralli (Gl,We) verfeinert mit Paprika, Oliven und Hüttenkäse (3,La) und Tomatensauce (2)	258	2.9
Orientalische Kichererbsen-Kartoffel Tagine	248	1.9
Tortellini mit Ricotta Spinat gefüllt (Gl,La,We) mit Tomatensauce (2) und Basilikum-Pesto (2,Ei,La,Nu,Man)	250	2.6
Maccaroni ´n Cheese (Gl,La,Sf,We) mit Käsesauce (2,Ei,La)	250	2.5
